sample_id,generator,seed,size,generation_parameters,file_size,entropy,unique_byte_count,most_common_byte_ratio,zero_byte_ratio,adjacent_repeat_ratio,average_run_length,max_run_length,duplicate_block_ratio,bigram_diversity,segment_entropy_mean,segment_entropy_std
sample_000041,mixed,20260952,262144,"{""segments"":[{""generator"":""random"",""parameters"":{""distribution"":""uniform_bytes""},""size"":52429},{""generator"":""structured"",""parameters"":{""format"":""jsonl"",""group_count"":16,""value_range"":[0,9999]},""size"":52429},{""generator"":""long_runs"",""parameters"":{""byte_distribution"":""uniform_without_adjacent_run_duplicates"",""max_run_length"":128,""min_run_length"":32},""size"":52429},{""generator"":""repeated_pattern"",""parameters"":{""pattern_hex"":""a2f5deb50c9e8f5670267e0847132d62d0a975ecdd3d157b5b60335a6d28dea8"",""pattern_length"":32},""size"":52429},{""generator"":""small_alphabet"",""parameters"":{""alphabet"":[2,13,21,30,46,79,99,125,154,158,167,169,205,215,235,240],""alphabet_size"":16,""distribution"":""uniform""},""size"":52428}]}",262144,7.258271581938296,256,0.0343017578125,0.00104522705078125,0.2128227723036663,1.2703606423912306,128,0.4146728515625,0.5595703125,5.4065142631431105,1.36531059588802
sample_000042,random,20260953,1048576,"{""distribution"":""uniform_bytes""}",1048576,7.999844904254504,256,0.0040912628173828125,0.003894805908203125,0.003958705862718451,1.0039744356942815,3,0.0,1.0,7.95481685723414,0.003760005719800939
sample_000043,small_alphabet,20260954,1048576,"{""alphabet"":[127,129],""alphabet_size"":2,""distribution"":""uniform""}",1048576,0.9999999823545631,2,0.5000782012939453,0.0,0.5003962520563622,2.0015843534597124,19,0.3676910400390625,6.103515625e-05,0.9998240759300544,0.00024261267172319688
sample_000044,repeated_pattern,20260955,1048576,"{""pattern_hex"":""71dea78f2ce4b549"",""pattern_length"":8}",1048576,3.0,8,0.125,0.0,0.0,1.0,1,0.9999847412109375,0.0001220703125,3.0,0.0
sample_000045,long_runs,20260956,1048576,"{""byte_distribution"":""uniform_without_adjacent_run_duplicates"",""max_run_length"":2048,""min_run_length"":512}",1048576,7.752478193593472,249,0.010577201843261719,0.0022754669189453125,0.9992055885368237,1257.2853717026378,2046,0.9842071533203125,0.0164642333984375,1.8415397773059468,0.2599661672824206
sample_000046,structured,20260957,1048576,"{""format"":""jsonl"",""group_count"":16,""value_range"":[0,9999]}",1048576,4.578796002221494,31,0.15926647186279297,0.0,0.013720525475049473,1.0139113837025922,5,0.449371337890625,0.00250244140625,4.555818936943457,0.01249059221698075
sample_000047,mixed,20260958,1048576,"{""segments"":[{""generator"":""long_runs"",""parameters"":{""byte_distribution"":""uniform_without_adjacent_run_duplicates"",""max_run_length"":512,""min_run_length"":128},""size"":209716},{""generator"":""repeated_pattern"",""parameters"":{""pattern_hex"":""a56d1a0185bcc4d164196e60d52b54e889725cd8c7f461d34b7900fdefacc05ef95f1b613793af423d60c8d10f6232a1f4ac0b5548063675f741ed483aa775078be6ab555d98bbb329598171c80fb3311a141596d276951a738f81f7a38fc19139fa4a5311db16da33d534ea8db800b8e68e66003b84274eb9e434d0e87dbdbd"",""pattern_length"":128},""size"":209715},{""generator"":""small_alphabet"",""parameters"":{""alphabet"":[2,3,11,44,51,108,119,135,138,146,152,166,182,192,245,250],""alphabet_size"":16,""distribution"":""uniform""},""size"":209715},{""generator"":""structured"",""parameters"":{""format"":""csv"",""group_count"":16,""value_range"":[0,9999]},""size"":209715},{""generator"":""random"",""parameters"":{""distribution"":""uniform_bytes""},""size"":209715}]}",1048576,7.2360181695568775,256,0.05583381652832031,0.007334709167480469,0.22417757432706292,1.2889543938665706,510,0.386962890625,0.9589385986328125,5.115375168534082,1.8334806979310823
sample_000048,random,20260959,16384,"{""distribution"":""uniform_bytes""}",16384,7.989344281269691,256,0.00518798828125,0.00408935546875,0.004272721723738021,1.0042907931837686,2,0.0,0.8858572910944271,7.954896192803847,0.0022721435517863795
sample_000049,small_alphabet,20260960,16384,"{""alphabet"":[12,35,37,52,86,114,207,214],""alphabet_size"":8,""distribution"":""uniform""}",16384,2.9997717077457002,8,0.12774658203125,0.0,0.12622840749557468,1.1444537580329701,5,0.0,0.003906488433131905,2.9986038474288947,0.00029973627602788094
sample_000050,repeated_pattern,20260961,16384,"{""pattern_hex"":""83adda2b591c6c58"",""pattern_length"":8}",16384,3.0,8,0.125,0.0,0.0,1.0,1,0.9990234375,0.0004883110541414881,3.0,0.0
sample_000051,long_runs,20260962,16384,"{""byte_distribution"":""uniform_without_adjacent_run_duplicates"",""max_run_length"":32,""min_run_length"":8}",16384,7.735862899061167,249,0.01202392578125,0.0028076171875,0.9504974668864067,20.177339901477833,32,0.1298828125,0.06433498138314106,6.937423478076138,0.09335344564144282
sample_000052,structured,20260963,16384,"{""format"":""jsonl"",""group_count"":16,""value_range"":[0,9999]}",16384,4.531176387971107,31,0.16534423828125,0.0,0.010681804309345053,1.0107964710963044,4,0.279296875,0.010010376609900506,4.526216720743714,0.009918814340660534
sample_000053,mixed,20260964,16384,"{""segments"":[{""generator"":""long_runs"",""parameters"":{""byte_distribution"":""uniform_without_adjacent_run_duplicates"",""max_run_length"":128,""min_run_length"":32},""size"":3277},{""generator"":""repeated_pattern"",""parameters"":{""pattern_hex"":""aaefced1ec77c8e24dd8f62775d67bc05d2911512afae7dbc9c02110d954f2386231624a7da4607a46836bc2e79dba34d058f8cb5e3438c44b9a7668b920a252d53130fc3dd8bc313b7e8e61d16349ab1f74e750955d5f445c88e1fb1dc0b00670c548fbd361bbd9e0899a758f064992230f1f5d5a875d09d5549f6d3f46df28"",""pattern_length"":128},""size"":3277},{""generator"":""random"",""parameters"":{""distribution"":""uniform_bytes""},""size"":3277},{""generator"":""small_alphabet"",""parameters"":{""alphabet"":[30,58,140,194],""alphabet_size"":4,""distribution"":""uniform""},""size"":3277},{""generator"":""structured"",""parameters"":{""format"":""csv"",""group_count"":16,""value_range"":[0,9999]},""size"":3276}]}",16384,6.786949349390895,256,0.05291748046875,0.00091552734375,0.25733992553256424,1.346482577251808,124,0.3154296875,0.21845815784654826,5.68602171675263,1.3349783233261583
sample_000054,random,20260965,65536,"{""distribution"":""uniform_bytes""}",65536,7.997630473117717,256,0.0046234130859375,0.00384521484375,0.0038757915617608912,1.0038908121687449,3,0.0,0.6317540245670252,7.954821458913125,0.0037963616828005967
sample_000055,small_alphabet,20260966,65536,"{""alphabet"":[117,120],""alphabet_size"":2,""distribution"":""uniform""}",65536,0.9999893343621344,2,0.501922607421875,0.0,0.49964141298542764,1.9985362283483776,16,0.036376953125,6.103608758678569e-05,0.9998088178008917,0.0002551025740446745
sample_000056,repeated_pattern,20260967,65536,"{""pattern_hex"":""b2a8269cf6475a1531b6952f727dfaed92c436a6e165b9dc177184e5689029ee"",""pattern_length"":32}",65536,5.0,32,0.03125,0.0,0.0,1.0,1,0.99951171875,0.0004882887006942855,5.0,0.0
sample_000057,long_runs,20260968,65536,"{""byte_distribution"":""uniform_without_adjacent_run_duplicates"",""max_run_length"":2048,""min_run_length"":512}",65536,5.532188195065753,51,0.0496673583984375,0.0108795166015625,0.9992065308613718,1236.5283018867924,1970,0.97607421875,0.0015716792553597315,1.8400199554910208,0.2121895267615412
sample_000058,structured,20260969,65536,"{""format"":""csv"",""group_count"":16,""value_range"":[0,9999]}",65536,3.4194348311463796,25,0.2139129638671875,0.0,0.04499885557335775,1.0471184111716492,4,0.0,0.002456702525368124,3.3870509852262742,0.027470420306128066
sample_000059,mixed,20260970,65536,"{""segments"":[{""generator"":""repeated_pattern"",""parameters"":{""pattern_hex"":""f2a815645ac3e7e8c6fb28af54116bee"",""pattern_length"":16},""size"":13108},{""generator"":""small_alphabet"",""parameters"":{""alphabet"":[52,150],""alphabet_size"":2,""distribution"":""uniform""},""size"":13107},{""generator"":""long_runs"",""parameters"":{""byte_distribution"":""uniform_without_adjacent_run_duplicates"",""max_run_length"":32,""min_run_length"":8},""size"":13107},{""generator"":""structured"",""parameters"":{""format"":""log"",""group_count"":16,""value_range"":[0,9999]},""size"":13107},{""generator"":""random"",""parameters"":{""distribution"":""uniform_bytes""},""size"":13107}]}",65536,6.727674898217554,256,0.1038818359375,0.0018463134765625,0.29370565346761274,1.4158313169720014,32,0.247314453125,0.19438467994201572,5.094664267034735,2.234629372331931
sample_000060,random,20260971,262144,"{""distribution"":""uniform_bytes""}",262144,7.999415718266652,256,0.004268646240234375,0.003887176513671875,0.003910079613035633,1.0039254133172997,3,0.0,0.981689453125,7.954416038130153,0.004623457973009289
sample_000061,small_alphabet,20260972,262144,"{""alphabet"":[47,48,59,100],""alphabet_size"":4,""distribution"":""uniform""}",262144,1.9999981616158704,4,0.2505989074707031,0.0,0.24967288846164115,1.3327503635088005,10,0.0,0.000244140625,1.999525353726841,0.0004162246265185545
sample_000062,repeated_pattern,20260973,262144,"{""pattern_hex"":""0b73fec1dc88b975008eb1a8754e2bd9697eb3e867dbda1592987026ab2154c7895ec8df12ed57b88f88987b010e0b3b32f93f72fad03a89e35bda5a5f7d5dc8"",""pattern_length"":64}",262144,5.78125,57,0.03125,0.015625,0.0,1.0,1,0.999755859375,0.0009765625,5.78125,0.0
sample_000063,long_runs,20260974,262144,"{""byte_distribution"":""uniform_without_adjacent_run_duplicates"",""max_run_length"":32,""min_run_length"":8}",262144,7.982616187780612,256,0.0065155029296875,0.004383087158203125,0.949977683935867,19.989629403690714,32,0.28680419921875,0.1851654052734375,6.9253047281759885,0.04906810671528622
sample_000064,structured,20260975,262144,"{""format"":""csv"",""group_count"":16,""value_range"":[0,9999]}",262144,3.41783276098003,25,0.2048492431640625,0.0,0.048408692965289934,1.0508711024878334,5,0.0,0.0024566650390625,3.3705331140911348,0.041550036043873535
sample_000065,mixed,20260976,262144,"{""segments"":[{""generator"":""structured"",""parameters"":{""format"":""csv"",""group_count"":16,""value_range"":[0,9999]},""size"":52429},{""generator"":""small_alphabet"",""parameters"":{""alphabet"":[6,24,82,88,99,101,111,126,142,182,195,199,205,214,231,249],""alphabet_size"":16,""distribution"":""uniform""},""size"":52429},{""generator"":""repeated_pattern"",""parameters"":{""pattern_hex"":""9de27b95ec39dc729f4152c56f9d02fc67c2ce7bb3e824fd0a1c87135c92b0a1d02bafe30b220e597d6ea5afeb4aec94571daa9a3fb26962363de88c2ecfca96"",""pattern_length"":64},""size"":52429},{""generator"":""random"",""parameters"":{""distribution"":""uniform_bytes""},""size"":52429},{""generator"":""long_runs"",""parameters"":{""byte_distribution"":""uniform_without_adjacent_run_duplicates"",""max_run_length"":128,""min_run_length"":32},""size"":52428}]}",262144,7.248458125347753,256,0.043792724609375,0.001903533935546875,0.21922004402177436,1.2807692119778968,128,0.34674072265625,0.559539794921875,5.360622353758206,1.5813923090132234
sample_000066,random,20260977,1048576,"{""distribution"":""uniform_bytes""}",1048576,7.999832065420186,256,0.00406646728515625,0.0039119720458984375,0.003917697828004673,1.0039331027853415,3,0.0,1.0,7.954798108197039,0.003712555450144112
sample_000067,small_alphabet,20260978,1048576,"{""alphabet"":[60,155,193,209],""alphabet_size"":4,""distribution"":""uniform""}",1048576,1.9999972897209692,4,0.25043773651123047,0.0,0.2491257182366545,1.3317804429801778,10,1.52587890625e-05,0.000244140625,1.9994738493321116,0.0004445065696436921
sample_000068,repeated_pattern,20260979,1048576,"{""pattern_hex"":""394a16f038123b13550838ad284fb1b30ecc546f3efba086d7ff49de129732a8edcb3eb4a1f38deed906eb4678b9dcb51e6e81b527244aa83be76c1832d6a5df"",""pattern_length"":64}",1048576,5.75,56,0.03125,0.0,0.0,1.0,1,0.99993896484375,0.0009765625,5.75,0.0
sample_000069,long_runs,20260980,1048576,"{""byte_distribution"":""uniform_without_adjacent_run_duplicates"",""max_run_length"":128,""min_run_length"":32}",1048576,7.984221105324641,256,0.005435943603515625,0.0038957595825195312,0.9875488162506258,80.30757448112124,128,0.811676025390625,0.184356689453125,5.427283281131447,0.09549996834736822
sample_000070,structured,20260981,1048576,"{""format"":""log"",""group_count"":16,""value_range"":[0,9999]}",1048576,4.789485231945869,35,0.08771133422851562,0.0,0.016675011324893307,1.0169577660943603,4,0.622528076171875,0.00262451171875,4.787361601412666,0.008184577376533086
