sample_id,mode,best_algorithm,best_score,score_gzip,score_bz2,score_lzma,score_zstd
sample_000006,archive,zstd,0.0,0.53896349843635,1.5629651308299761,1.2479416850880347,0.0
sample_000006,balanced,zstd,0.0,0.8979877709303657,2.5985144004117804,2.079353801998206,0.0
sample_000006,fast_access,zstd,0.0,1.2735274985500564,4.1718321224701,2.791125804462442,0.0
sample_000007,archive,zstd,0.06919723893701035,0.5053978128898955,0.7152768344719385,0.90989479943774,0.06919723893701035
sample_000007,balanced,zstd,0.04942659924072169,0.7526407847576086,1.192128057453231,1.4696168865923356,0.04942659924072169
sample_000007,fast_access,zstd,0.02965595954443301,0.7365748997018623,1.8184036254038187,1.9272873370640313,0.02965595954443301
sample_000008,archive,zstd,0.0,1.053533240847786,2.1815655940527194,1.5998504865431342,0.0
sample_000008,balanced,zstd,0.0,1.0386672278554498,2.8960689141024396,2.2413659246351343,0.0
sample_000008,fast_access,zstd,0.0,1.2818659736012206,3.77099211594777,2.910667657226762,0.0
sample_000009,archive,zstd,0.0,0.5802693892913476,1.3302525156745193,1.1713320191150538,0.0
sample_000009,balanced,zstd,0.0,0.7162682144302273,1.5463973843668932,1.7576308589881022,0.0
sample_000009,fast_access,zstd,0.0,0.6114521762105758,1.943784916161664,2.1390320518924026,0.0
sample_000010,archive,zstd,0.3426871380510342,0.49455069202076074,0.7732980721805337,1.0204798433515445,0.3426871380510342
sample_000010,balanced,zstd,0.24477652717931014,0.6202748039784327,1.2888301203008896,1.6318380657223583,0.24477652717931014
sample_000010,fast_access,zstd,0.14686591630758608,0.5159654064498599,1.7768214366704633,1.9271651291371152,0.14686591630758608
sample_000011,archive,zstd,0.06193206088877054,0.6096868696336366,1.102795811842212,1.111907516699618,0.06193206088877054
sample_000011,balanced,zstd,0.04423718634912182,0.9545993601070346,1.801988106363443,1.8531791944993632,0.04423718634912182
sample_000011,fast_access,zstd,0.02654231180947309,0.9400471197297404,2.428220998299337,2.4108167284351034,0.02654231180947309
sample_000012,archive,zstd,0.0,0.9409672862456495,1.7399947647471998,1.412277814238216,0.0
sample_000012,balanced,zstd,0.0,1.5680677759766235,2.895977832806753,2.3536514226173537,0.0
sample_000012,fast_access,zstd,0.0,2.3338900913701215,4.552954816698061,3.195877971329934,0.0
sample_000013,archive,zstd,0.2579592923087394,0.9145641024131916,1.027744761382853,1.0756991646355025,0.2579592923087394
sample_000013,balanced,zstd,0.22841553064948567,1.468334098703372,1.6211660726046921,1.792831941059171,0.22841553064948567
sample_000013,fast_access,zstd,0.2452386069406373,1.1662763681649053,2.291325132874207,2.060367214157046,0.2452386069406373
sample_000014,archive,zstd,0.0,2.038865967166542,1.926808078146634,1.9446309134773723,0.0
sample_000014,balanced,zstd,0.0,1.7473178127788234,2.6524606699747606,2.3168552817156933,0.0
sample_000014,fast_access,zstd,0.0,1.7215738478715212,3.3378399923285045,2.674735864223109,0.0
sample_000015,archive,zstd,0.0398726045028164,0.6974659779451859,0.6867775089731549,1.0809600964998436,0.0398726045028164
sample_000015,balanced,zstd,0.06645434083802733,0.8680914155905606,1.0529199649397056,1.7817865868895524,0.06645434083802733
sample_000015,fast_access,zstd,0.13290868167605466,0.6503203503247361,1.4640361633975596,2.0729640322300744,0.13290868167605466
sample_000016,archive,zstd,0.3777730594400703,0.5300949419534864,0.892006559440413,1.0391344821966082,0.3777730594400703
sample_000016,balanced,zstd,0.2819127301025971,0.6738918997412855,1.4866775990673549,1.7099947255102148,0.2819127301025971
sample_000016,fast_access,zstd,0.19873097279279806,0.5076735692658496,2.007896782001599,2.005038471514709,0.19873097279279806
sample_000017,archive,zstd,0.07817575081161814,0.6614111443467511,1.0473084591642454,1.0897267071615917,0.07817575081161814
sample_000017,balanced,zstd,0.05583982200829867,1.0457549337753433,1.711133766602119,1.8162111786026527,0.05583982200829867
sample_000017,fast_access,zstd,0.0335038932049792,1.046888227096997,2.289151284363218,2.3945242801524236,0.0335038932049792
sample_000018,archive,zstd,0.0,0.6625625274200397,1.5057157265846484,1.1118729737872541,0.0
sample_000018,balanced,zstd,0.0,1.1040769995529205,2.5063625442606767,1.8530713996039163,0.0
sample_000018,fast_access,zstd,0.0,1.220759820360618,3.5580877552500008,2.0092063054238753,0.0
sample_000019,archive,zstd,0.011263105963407582,0.37054664272025317,0.7463784505681993,0.9969629516515552,0.011263105963407582
sample_000019,balanced,zstd,0.008045075688148273,0.5399967210380601,1.2439640842803321,1.625582968188898,0.008045075688148273
sample_000019,fast_access,zstd,0.004827045412888964,0.5747847521317984,1.9324571554938255,2.0973574971334727,0.004827045412888964
sample_000020,archive,zstd,0.0,2.2534324741334175,1.4576459848551102,1.5144734579622419,0.0
sample_000020,balanced,zstd,0.0,1.9946507224263241,2.2854266002014523,1.8852858092882783,0.0
sample_000020,fast_access,zstd,0.0,1.586895470335599,2.6046549922643965,1.87552809579613,0.0
sample_000021,archive,zstd,0.12422881687674471,0.7600625303557855,0.9144382317602842,0.9118784644587858,0.12422881687674471
sample_000021,balanced,zstd,0.0887348691976748,1.1441718202977533,1.2847082049292347,1.519797440764643,0.0887348691976748
sample_000021,fast_access,zstd,0.05324092151860488,1.0145902674495768,1.5947240420218503,1.7590206490126479,0.05324092151860488
sample_000022,archive,zstd,0.40900163291660946,0.4880267244624238,0.9505902965310419,0.9468930911533098,0.40900163291660946
sample_000022,balanced,zstd,0.3196500481144138,0.6031412651103303,1.5558088835020796,1.578155151922183,0.3196500481144138
sample_000022,fast_access,zstd,0.2591797891448955,0.4509775207392078,2.17261646679793,1.7540277361909993,0.2591797891448955
sample_000023,archive,zstd,0.020326564928734248,0.426774288879218,1.106790305689799,0.9798912934439407,0.020326564928734248
sample_000023,balanced,zstd,0.014518974949095893,0.6713821552360595,1.8334935178036975,1.6331521557399011,0.014518974949095893
sample_000023,fast_access,zstd,0.008711384969457536,0.661242531797374,2.4096817052250623,2.1078154523637718,0.008711384969457536
sample_000024,archive,zstd,0.0,0.47859063011094083,1.5629369460439921,1.2597887895401443,0.0
sample_000024,balanced,zstd,0.0,0.7971226109836304,2.5866443143230478,2.0976178126970453,0.0
sample_000024,fast_access,zstd,0.0,1.0257951352033763,3.7869512321328314,2.5666430466899035,0.0
sample_000025,archive,zstd,0.18961064877303432,0.5194695415974173,0.7016358570984592,0.9923349630026947,0.18961064877303432
sample_000025,balanced,zstd,0.18715470756308059,0.7808342108423132,1.1693930951640987,1.6040910559174297,0.18715470756308059
sample_000025,fast_access,zstd,0.23900322271458566,0.6119251149008432,1.6191589382293192,1.949525500466997,0.23900322271458566
sample_000026,archive,zstd,0.0,0.8444007010949233,2.1016420344664297,1.709149402248066,0.0
sample_000026,balanced,zstd,0.0,1.0065280450020324,2.8584920108744956,2.483272223269812,0.0
sample_000026,fast_access,zstd,0.0,1.2146710134570813,3.404774414290301,2.8862492159922803,0.0
sample_000027,archive,zstd,0.0,0.6113630120703287,1.1773320179579272,1.7324506562360698,0.0
sample_000027,balanced,zstd,0.0,0.752055881045384,1.4047213471294666,2.3037719354908495,0.0
sample_000027,fast_access,zstd,0.0,0.6290591778257116,1.6177395338392846,2.3937600603183973,0.0
sample_000028,archive,zstd,0.35112613131991993,0.5141071701939354,0.858178432529167,1.2491738223393047,0.35112613131991993
sample_000028,balanced,zstd,0.265989330749889,0.611606712870907,1.4302973875486118,1.8971249071260403,0.265989330749889
sample_000028,fast_access,zstd,0.1967967289773016,0.45249958467887774,1.8912247654479182,2.1145077856927292,0.1967967289773016
sample_000029,archive,zstd,0.050748547580194855,0.32913116248341934,1.0653504096008943,1.1541181508723812,0.050748547580194855
sample_000029,balanced,zstd,0.03624896255728204,0.49946845069241075,1.730806481001401,1.9235302514539687,0.03624896255728204
sample_000029,fast_access,zstd,0.021749377534369226,0.5744855670031004,2.3096104736705163,2.4407803308793525,0.021749377534369226
sample_000030,archive,zstd,0.0,0.7543698099315244,1.7813161673278046,1.4141013647266316,0.0
sample_000030,balanced,zstd,0.0,1.2569982900889896,2.9624730893309814,2.356286601395867,0.0
sample_000030,fast_access,zstd,0.0,1.6887361086045858,4.569093917735936,3.1041125365656335,0.0
sample_000031,archive,zstd,0.18492990661019046,0.9649940564114289,1.0254682260511194,1.0683343209837397,0.18492990661019046
sample_000031,balanced,zstd,0.13209279043585034,1.549235231205928,1.6330727475534168,1.7805572016395663,0.13209279043585034
sample_000031,fast_access,zstd,0.0792556742615102,1.3399428386814927,2.2520581640736594,2.0280771706242997,0.0792556742615102
sample_000032,archive,zstd,0.0,1.486746747811313,2.1563692550065103,2.1423206142026796,0.0
sample_000032,balanced,zstd,0.0,1.3343202527232012,2.881442541331899,2.5379921632593554,0.0
sample_000032,fast_access,zstd,0.0,1.2611363005316358,3.558450019959588,2.680262811406395,0.0
sample_000033,archive,zstd,0.0,0.6531440026278665,1.1109509641024657,1.0701844806374654,0.0
sample_000033,balanced,zstd,0.0,0.8689588852967468,1.4624040546758543,1.7335488766793667,0.0
sample_000033,fast_access,zstd,0.0,0.7738635467271147,1.8944404550126004,2.0707149656707635,0.0
sample_000034,archive,zstd,0.18908954402291947,0.5795780224659521,0.7896418783662491,0.8872370460265174,0.18908954402291947
sample_000034,balanced,zstd,0.13506396001637105,0.79267987220707,1.254835670781898,1.4787284100441958,0.13506396001637105
sample_000034,fast_access,zstd,0.08103837600982262,0.7880428832737428,1.856977819407846,1.9592901154439966,0.08103837600982262
sample_000035,archive,zstd,0.12044044121588467,0.5503994398444163,1.1127012514404697,1.0932659669507145,0.12044044121588467
sample_000035,balanced,zstd,0.08602888658277477,0.8375847244973854,1.7977114365446991,1.8221099449178575,0.08602888658277477
sample_000035,fast_access,zstd,0.05161733194966486,0.8875223594517271,2.420437036976215,2.4127437980001174,0.05161733194966486
sample_000036,archive,zstd,0.0,0.9878230857242536,1.767258445216247,1.418589688304168,0.0
sample_000036,balanced,zstd,0.0,1.6461607751076304,2.9414021340908767,2.364171212727274,0.0
sample_000036,fast_access,zstd,0.0,2.4842422511340247,4.609104464319258,3.156950491033694,0.0
sample_000037,archive,zstd,0.299359123264809,0.8609824417732016,0.9936410543205958,1.0341024846801055,0.299359123264809
sample_000037,balanced,zstd,0.2977799735358869,1.3780061655125964,1.563452052619665,1.7235041411335092,0.2977799735358869
sample_000037,fast_access,zstd,0.38435045357103936,1.0938602467936662,2.2713016093383045,2.045922172642402,0.38435045357103936
sample_000038,archive,zstd,0.0,2.0543768644984044,1.9315159398435813,1.901138393057847,0.0
sample_000038,balanced,zstd,0.0,1.7720027871827364,2.6973536735728807,2.2443677476831514,0.0
sample_000038,fast_access,zstd,0.0,1.5581902117281377,3.3048148115319194,2.4239300359611526,0.0
sample_000039,archive,zstd,0.02360768742611782,0.5789682035554271,1.3751972437342266,1.0567182943145819,0.02360768742611782
sample_000039,balanced,zstd,0.039346145710196366,0.648064735344682,1.5497650594363153,1.5182391910081554,0.039346145710196366
sample_000039,fast_access,zstd,0.07869229142039273,0.4709194476885912,1.7724365174444214,1.7631245833774694,0.07869229142039273
sample_000040,archive,zstd,0.5304360687867696,0.6445832898295334,0.901887670708513,1.1876810803238813,0.5304360687867696
sample_000040,balanced,zstd,0.41556755336624984,0.7399199520984538,1.5031461178475216,1.7949221856910604,0.41556755336624984
sample_000040,fast_access,zstd,0.3392179173902151,0.5417781320361477,2.1064778431674758,2.0576122704295035,0.3392179173902151
sample_000041,archive,zstd,0.051904094486047984,0.33753889449907987,1.0624217663446263,1.0466505179350318,0.051904094486047984
sample_000041,balanced,zstd,0.03707435320431999,0.5185674681229483,1.7480783030505993,1.7444175298917197,0.03707435320431999
sample_000041,fast_access,zstd,0.022244611922591993,0.49416796772798294,2.3937437782558177,2.377298684376917,0.022244611922591993
sample_000042,archive,zstd,0.0,0.6179893319436524,1.4465832153265228,1.0298387676620968,0.0
sample_000042,balanced,zstd,0.0,1.0297883404256083,2.4080532792269738,1.716347722728654,0.0
sample_000042,fast_access,zstd,0.0,1.0894581718797478,3.4484473496901726,1.837484197292362,0.0
sample_000043,archive,zstd,0.22143405165383062,0.9059857301779386,0.984736358784309,0.9824381974828326,0.22143405165383062
sample_000043,balanced,zstd,0.15816717975273617,1.446063389864809,1.5322662230801833,1.637396995804721,0.15816717975273617
sample_000043,fast_access,zstd,0.0949003078516417,1.1596640770268491,2.0686662431396075,1.7016714425010924,0.0949003078516417
sample_000044,archive,zstd,0.029243411341785,2.01372876442483,1.3979258333353366,1.466096471724959,0.029243411341785
sample_000044,balanced,zstd,0.048739018902975,1.594296902253214,2.1440674539128803,1.804657498892807,0.048739018902975
sample_000044,fast_access,zstd,0.09747803780595,1.0111498660343459,2.3425020163446417,1.8027152476782788,0.09747803780595
sample_000045,archive,zstd,0.18144138546742014,0.5262145469241386,1.0321251317518658,0.8726359031573241,0.18144138546742014
sample_000045,balanced,zstd,0.12960098961958583,0.7462128433506199,1.3475579366412407,1.4543931719288734,0.12960098961958583
sample_000045,fast_access,zstd,0.0777605937717515,0.6977201321905359,1.5775040293219114,1.746110364412964,0.0777605937717515
sample_000046,archive,gzip,0.44076368266491917,0.44076368266491917,0.9665621962847178,1.00119353033676,0.4630537025341741
sample_000046,balanced,zstd,0.4119204315483129,0.5272565967787615,1.5841371874501085,1.6686558838946004,0.4119204315483129
sample_000046,fast_access,gzip,0.39070284627359364,0.39070284627359364,2.1842989938871513,1.9302616431765287,0.4460133367875496
sample_000047,archive,zstd,0.030344570783132876,0.5673778907326452,1.109155741580616,0.9155601467473413,0.030344570783132876
sample_000047,balanced,zstd,0.021674693416523484,0.8966605332969718,1.8242165903459546,1.5259335779122356,0.021674693416523484
sample_000047,fast_access,zstd,0.01300481604991409,1.012693216816435,2.450192764052936,1.9653630017831805,0.01300481604991409
sample_000048,archive,zstd,0.0,0.36982459204234125,1.5542993237967186,1.3357193425265583,0.0
sample_000048,balanced,zstd,0.0,0.6158458808692978,2.5729608663857375,2.2241687343410685,0.0
sample_000048,fast_access,zstd,0.0,0.6755271103015159,3.7346862449450087,2.7546075656666957,0.0
sample_000049,archive,zstd,0.18313887280882896,0.34985294151846497,0.6177373881831949,0.9428806207430618,0.18313887280882896
sample_000049,balanced,zstd,0.21439214987534128,0.47727303725064846,1.0295623136386582,1.4951187488522057,0.21439214987534128
sample_000049,fast_access,zstd,0.33340302970434027,0.36594615000849984,1.4665940218926412,1.8225261158289625,0.33340302970434027
sample_000050,archive,zstd,0.0,0.8565714313036655,2.1039802022626812,2.330380580364443,0.0
sample_000050,balanced,zstd,0.0,0.7393771167548366,2.8656928923347187,2.8213451500086486,0.0
sample_000050,fast_access,zstd,0.0,0.6549231438963476,3.4127674389795546,2.8337222846030596,0.0
sample_000051,archive,zstd,0.0,0.7136587413932822,1.5193871067920603,1.2430774742155346,0.0
sample_000051,balanced,zstd,0.0,0.9421207614844224,2.129272581540124,2.0062946835665247,0.0
sample_000051,fast_access,zstd,0.0,0.8612597087637468,2.733121969019394,2.2022471715415897,0.0
sample_000052,archive,zstd,0.263458484994126,0.3993450395565176,0.7904730698970065,1.0814863129230083,0.263458484994126
sample_000052,balanced,zstd,0.19099134605063234,0.4922180076383267,1.3174551164950108,1.7048724502153019,0.19099134605063234
sample_000052,fast_access,zstd,0.12147125671470815,0.36777084736728094,1.801610726979114,1.9530925621783786,0.12147125671470815
sample_000053,archive,zstd,0.07944437475964954,0.2912281706186412,0.960769340423633,1.0765180442327609,0.07944437475964954
sample_000053,balanced,zstd,0.05674598197117824,0.4087478654051882,1.5246498150801746,1.7941967403879349,0.05674598197117824
sample_000053,fast_access,zstd,0.03404758918270694,0.38163458639520853,1.9594688058527319,2.2551802364181226,0.03404758918270694
sample_000054,archive,zstd,0.0,0.7840298462958677,1.7714269256380057,1.3957389012383594,0.0
sample_000054,balanced,zstd,0.0,1.3064316840295618,2.945860070794298,2.3256824955820803,0.0
sample_000054,fast_access,zstd,0.0,1.623182912533009,4.369462869119807,2.889639397691883,0.0
sample_000055,archive,zstd,0.2755530815265291,0.8611243256620295,0.9585877412210263,1.1018968636837383,0.2755530815265291
sample_000055,balanced,zstd,0.28491035872432235,1.3745470858175681,1.5221416613504015,1.8364947728062304,0.28491035872432235
sample_000055,fast_access,zstd,0.38675870143775726,1.0905386501111825,2.115089761709284,2.1735107938253204,0.38675870143775726
sample_000056,archive,zstd,0.0,1.4874906117259235,2.3853169486617642,2.1336556963542526,0.0
sample_000056,balanced,zstd,0.0,1.440387940845506,3.2560654458956018,2.7432659762859384,0.0
sample_000056,fast_access,zstd,0.0,1.3688764675926397,3.8637584299246606,2.9656535896242433,0.0
sample_000057,archive,zstd,0.0,0.6717061507513431,1.4619656022871936,1.429033545403958,0.0
sample_000057,balanced,zstd,0.0,0.9435860280678654,1.8283943553463002,2.118046057503266,0.0
sample_000057,fast_access,zstd,0.0,0.9074362924378984,2.0533108503361692,2.3373900299638746,0.0
sample_000058,archive,zstd,0.18456860225637178,0.7339357996914491,0.9766529270319035,1.109925627864034,0.18456860225637178
sample_000058,balanced,zstd,0.13183471589740842,1.052054573103936,1.5680643123698186,1.8498760464400565,0.13183471589740842
sample_000058,fast_access,zstd,0.07910082953844505,1.1700629394508737,2.312055947815711,2.473714051800306,0.07910082953844505
sample_000059,archive,zstd,0.0636407435871786,0.6825173273333649,1.19648243705731,1.1615334533042472,0.0636407435871786
sample_000059,balanced,zstd,0.04545767399084186,1.0682843032882463,1.9338234959932088,1.935889088840412,0.04545767399084186
sample_000059,fast_access,zstd,0.027274604394505114,1.0454750407862003,2.5263156111171012,2.436726130169108,0.027274604394505114
sample_000060,archive,zstd,0.0,0.9406787265710943,1.6606808418647188,1.2018878158934345,0.0
sample_000060,balanced,zstd,0.0,1.567586843185698,2.763795544547479,2.003001425376051,0.0
sample_000060,fast_access,zstd,0.0,2.2697328644204293,4.177942370642523,2.4834844955814743,0.0
sample_000061,archive,zstd,0.15742399790166178,0.6623701568186351,0.690112421783218,0.8627096981470914,0.15742399790166178
sample_000061,balanced,zstd,0.14391057495809645,1.0655620495701985,1.1501873696386966,1.4268366593521076,0.14391057495809645
sample_000061,fast_access,zstd,0.16343525729428604,0.84669140788703,1.7452322160525704,1.8103645185699186,0.16343525729428604
sample_000062,archive,zstd,0.0,2.2918373606380715,2.4650222913770756,1.7387739866810028,0.0
sample_000062,balanced,zstd,0.0,2.348892945026377,3.450246116623664,2.300842348020725,0.0
sample_000062,fast_access,zstd,0.0,2.7242084196684377,4.407732464342739,2.9096835454657692,0.0
sample_000063,archive,zstd,0.06379869871666291,0.703797822821956,0.6855347826330496,1.073452757261773,0.06379869871666291
sample_000063,balanced,zstd,0.10633116452777151,0.878916102059659,1.0498447365381551,1.769689872838674,0.10633116452777151
sample_000063,fast_access,zstd,0.21266232905554303,0.6590208412511871,1.467177161141719,2.129106884104565,0.21266232905554303
sample_000064,archive,zstd,0.29600968986080356,0.613279472080997,0.8295877690626687,0.8320827823204979,0.29600968986080356
sample_000064,balanced,zstd,0.2354542902907087,0.838846066337257,1.2948245245462804,1.38680463720083,0.2354542902907087
sample_000064,fast_access,zstd,0.20011862813025527,0.643583895000145,1.7463086487361994,1.650743012854537,0.20011862813025527
sample_000065,archive,zstd,0.0665508419126057,0.6009673296291584,1.1194629647788692,1.077667161210877,0.0665508419126057
sample_000065,balanced,zstd,0.04753631565186121,0.9552379234110426,1.8330261982345724,1.7961119353514619,0.04753631565186121
sample_000065,fast_access,zstd,0.028521789391116728,1.2662152743847386,2.520507122963208,2.4409778532373445,0.028521789391116728
sample_000066,archive,zstd,0.0,0.7320406103822095,1.521054622126219,1.1515519314441094,0.0
sample_000066,balanced,zstd,0.0,1.21987380448987,2.5318065252928195,1.919202995698675,0.0
sample_000066,fast_access,zstd,0.0,1.3153653974257273,3.5876987991767804,2.0749599791160143,0.0
sample_000067,archive,zstd,0.12680269486625834,0.7584000644022179,0.8804637129423039,1.0221053073576858,0.12680269486625834
sample_000067,balanced,zstd,0.12776857776461964,1.2324968966890626,1.4674395215705065,1.702496133074416,0.12776857776461964
sample_000067,fast_access,zstd,0.16778944616613783,0.981272035754055,2.1128130645669776,1.9707801702695145,0.16778944616613783
sample_000068,archive,zstd,0.0,2.4098050138513205,2.2456495079870455,1.3036942350331664,0.0
sample_000068,balanced,zstd,0.0,2.065042047061472,2.9165982581265193,1.6876018993567206,0.0
sample_000068,fast_access,zstd,0.0,1.5924786537032671,2.999088861711286,1.7920746634815579,0.0
sample_000069,archive,zstd,0.057828032565116275,0.6567662067962192,0.6191268590665526,0.9876494351796603,0.057828032565116275
sample_000069,balanced,zstd,0.0649418034526319,0.9053810272220719,0.9322390258403963,1.6460823919661005,0.0649418034526319
sample_000069,fast_access,zstd,0.0968734435415738,0.6959204241619136,1.2379437468846288,1.8826966667634375,0.0968734435415738
sample_000070,archive,zstd,0.5231656838586571,0.7268463268559318,0.9702312734002378,1.1078980377266454,0.5231656838586571
sample_000070,balanced,zstd,0.3786800187326533,0.857925878016484,1.6170521223337297,1.6853036853290515,0.3786800187326533
sample_000070,fast_access,zstd,0.2394341103819423,0.6333180024016768,2.1286577774624185,1.7171740193950038,0.2394341103819423
sample_000071,archive,zstd,0.04998756178149884,0.6662270841141004,1.0969158258750067,0.9224951896031842,0.04998756178149884
sample_000071,balanced,zstd,0.035705401272499174,1.0790313573361392,1.8113451274714953,1.5374919826719737,0.035705401272499174
sample_000071,fast_access,zstd,0.021423240763499503,0.9032998777029363,2.3713496222284323,1.7923974545248635,0.021423240763499503
